,city,state_id,county_name,lat,lng,population,Koppen,state_area,cities_allocation,county_area,cities_allocation_by_county,is_eastern
8932,Lawrence Hydroelectric Associates Hydroelectric Plant,MA,,42.6994,-71.1653,,Dfa,,,,,
8933,Lay Dam Hydroelectric Plant,AL,,32.9633,-86.5187,,Cfa,,,,,
8934,Leaburg Hydroelectric Plant,OR,,44.1011,-122.6892,,Csb,,,,,
8935,Lee Creek Water Treatment Facility Hydroelectric Plant,AR,,35.4845,-94.3929,,Cfa,,,,,
8936,Leesville Hydroelectric Plant,VA,,37.0933,-79.4025,,Cfa,,,,,
8937,Lemolo 1 Hydroelectric Plant,OR,,43.3558,-122.2494,,Csb,,,,,
8938,Lemolo 2 Hydroelectric Plant,OR,,43.2806,-122.4025,,Csb,,,,,
8939,Lewis Smith Dam Hydroelectric Plant,AL,,33.9406,-87.1077,,Cfa,,,,,
8940,Lewiston Niagara Hydroelectric Plant,NY,,43.143,-79.022,,Dfb,,,,,
8941,Lewisville Hydroelectric Plant,TX,,33.0685,-96.9638,,Cfa,,,,,
8942,Libby Hydroelectric Plant,MT,,48.4098,-115.3143,,Dfb,,,,,
8943,Lighthouse Hill Hydroelectric Plant,NY,,43.5241,-75.9703,,Dfb,,,,,
8944,Lilliwaup Falls Generating Hydroelectric Plant,WA,,47.4706,-123.1153,,Csb,,,,,
8945,Lime Saddle Hydroelectric Plant,CA,,39.6988,-121.571,,Csa,,,,,
8946,Little Chute Hydroelectric Plant,WI,,44.2799,-88.2556,,Dfb,,,,,
8947,Little Cottonwood Hydroelectric Plant,UT,,40.585,-111.8006,,Dfb,,,,,
8948,Little Falls (MN) Hydroelectric Plant,MN,,45.975,-94.3691,,Dfb,,,,,
8949,Little Falls (WA) Hydroelectric Plant,WA,,47.8217,-117.9167,,Csb,,,,,
8950,Little Falls Hydro Hydroelectric Plant,NY,,43.0403,-74.8506,,Dfb,,,,,
8951,Little Goose Hydroelectric Plant,WA,,46.5838,-118.0273,,BSk,,,,,
8952,Little Mac Project Hydroelectric Plant,ID,,42.6296,-114.6616,,BSk,,,,,
8953,Little Quinnesec Falls Hydro Project Hydroelectric Plant,WI,,45.7736,-87.9894,,Dfb,,,,,
8954,Little Wood Hydro Project Hydroelectric Plant,ID,,43.4252,-114.0256,,Dsb,,,,,
8955,Lloyd Shoals Hydroelectric Plant,GA,,33.3208,-83.8419,,Cfa,,,,,
8956,Lochmere Hydroelectric Plant Hydroelectric Plant,NH,,43.4732,-71.5336,,Dfb,,,,,
8957,Lockhart Hydroelectric Plant,SC,,34.7792,-81.4561,,Cfa,,,,,
8958,Lockport Powerhouse Hydroelectric Plant,IL,,41.5697,-88.0789,,Dfa,,,,,
8959,Lockville Hydropower Hydroelectric Plant,NC,,35.6184,-79.0912,,Cfa,,,,,
8960,Lockwood Hydroelectric Facility Hydroelectric Plant,ME,,44.5467,-69.6292,,Dfb,,,,,
8961,Logan Martin Dam Hydroelectric Plant,AL,,33.4259,-86.3375,,Cfa,,,,,
8962,London Hydroelectric Plant,WV,,38.1944,-81.3706,,Cfa,,,,,
8963,Long Lake Hydroelectric Plant,WA,,47.8344,-117.8361,,Csb,,,,,
8964,Longfalls Facility Hydroelectric Plant,NY,,43.9808,-75.6247,,Dfb,,,,,
8965,Lookout Point Hydroelectric Plant,OR,,43.9153,-122.7531,,Csb,,,,,
8966,Lookout Shoals Hydroelectric Plant,NC,,35.7575,-81.0894,,Cfa,,,,,
8967,Loon Lake Hydroelectric Plant,CA,,38.9827,-120.3245,,Csb,,,,,
8968,Lost Creek Hydroelectric Plant,OR,,42.6717,-122.6772,,Csb,,,,,
8969,Lost Creek I Hydroelectric Plant,CA,,40.7576,-121.4145,,Csb,,,,,
8970,Loud Hydroelectric Plant,MI,,44.4631,-83.7208,,Dfb,,,,,
8971,Low Line Rapids Hydroelectric Plant,ID,,42.4771,-114.3801,,BSk,,,,,
8972,Lower Baker Hydroelectric Plant,WA,,48.5478,-121.7407,,Csb,,,,,
8973,Lower Beaver Falls Project Hydroelectric Plant,NY,,43.8844,-75.4306,,Dfb,,,,,
8974,Lower Granite Hydroelectric Plant,WA,,46.6595,-117.4294,,Csa,,,,,
8975,Lower Malad Hydroelectric Plant,ID,,42.8658,-114.9062,,BSk,,,,,
8976,Lower Middlebury Hydroelectric Plant,VT,,44.0249,-73.1768,,Dfb,,,,,
8977,Lower Molina Hydroelectric Plant,CO,,39.1937,-108.0441,,Dfb,,,,,
8978,Lower Monumental Hydroelectric Plant,WA,,46.5635,-118.5397,,BSk,,,,,
8979,Lower No 1 Hydroelectric Plant,ID,,43.4687,-112.0625,,BSk,,,,,
8980,Lower No 2 Hydroelectric Plant,ID,,43.4684,-112.0626,,BSk,,,,,
8981,Lower Salmon Hydroelectric Plant,ID,,42.8416,-114.9036,,BSk,,,,,
8982,Lower Saranac Hydroelectric Facility Hydroelectric Plant,NY,,44.6694,-73.5075,,Dfb,,,,,
8983,Lower Tule River Hydroelectric Plant,CA,,36.1357,-118.7889,,Csa,,,,,
8984,Lower Village Water Power Project Hydroelectric Plant,NH,,43.3743,-72.3476,,Dfb,,,,,
8985,Lucky Peak Power Plant Project Hydroelectric Plant,ID,,43.528,-116.0583,,Csa,,,,,
8986,Ludington Hydroelectric Plant,MI,,43.8942,-86.4447,,Dfb,,,,,
8987,Lundy Hydroelectric Plant,CA,,38.0427,-119.172,,Csb,,,,,
8988,Luray Hydro Station Hydroelectric Plant,VA,,38.6767,-78.4989,,Cfa,,,,,
8989,Lyons Falls Hydroelectric Hydroelectric Plant,NY,,43.6186,-75.3586,,Dfb,,,,,
8990,Lyonsdale Associates Hydroelectric Plant,NY,,43.6189,-75.3055,,Dfb,,,,,
8991,Macomb Hydroelectric Plant,NY,,44.8773,-74.3063,,Dfb,,,,,
8992,Madison Dam Hydroelectric Plant,MT,,45.4879,-111.6338,,Dfb,,,,,
8993,Magic Dam Hydroelectric Project Hydroelectric Plant,ID,,43.2547,-114.3569,,BSk,,,,,
8994,Mahoning Creek Hydroelectric Project Hydroelectric Plant,PA,,40.9211,-79.2817,,Cfb,,,,,
8995,Main Canal Headworks Hydroelectric Plant,WA,,47.6164,-119.2992,,BSk,,,,,
8996,Mammoth Pool Hydroelectric Plant,CA,,37.2203,-119.338,,Csa,,,,,
8997,Manitou Springs Hydroelectric Plant,CO,,38.8556,-104.9331,,Dfb,,,,,
8998,Manti Lower Hydroelectric Plant,UT,,39.2559,-111.6215,,BSk,,,,,
8999,Manti Upper Hydroelectric Plant,UT,,39.2559,-111.6215,,BSk,,,,,
9000,Marble Falls Hydroelectric Plant,TX,,30.5553,-98.2576,,Cfa,,,,,
9001,Marco Ranch Hydroelectric Plant,ID,,42.6366,-114.5578,,BSk,,,,,
9002,Markham Hydroelectric Plant,OK,,36.2317,-95.1822,,Cfa,,,,,
9003,Markland Hydroelectric Plant,IN,,38.7795,-84.964,,Cfa,,,,,
9004,Marmet Hydroelectric Plant,WV,,38.2526,-81.5695,,Cfa,,,,,
9005,Marsh Valley Development Hydroelectric Plant,ID,,42.626,-112.1493,,Dfb,,,,,
9006,Marshall Dam Hydroelectric Plant,NC,,35.7025,-82.7106,,Cfb,,,,,
9007,Marshall Ford Hydroelectric Plant,TX,,30.3899,-97.9073,,Cfa,,,,,
9008,Marshfield 6 Hydroelectric Plant,VT,,44.3606,-72.3356,,Dfb,,,,,
9009,Martin Dam Hydroelectric Plant,AL,,32.6804,-85.9114,,Cfa,,,,,
9010,Martinsville Hydroelectric Plant,VA,,36.6641,-79.8836,,Cfa,,,,,
9011,Marys Lake Hydroelectric Plant,CO,,40.3441,-105.5343,,Dfb,,,,,
9012,Mascoma Hydro Hydroelectric Plant,NH,,43.6334,-72.3172,,Dfb,,,,,
9013,Mayfield Hydroelectric Plant,WA,,46.5035,-122.5885,,Csb,,,,,
9014,McClure Dam Hydroelectric Plant,MI,,46.5717,-87.4764,,Dfb,,,,,
9015,McNary Hydroelectric Plant,WA,,45.9402,-119.2988,,BSk,,,,,
9016,McNary Dam Fish Attraction Project Hydroelectric Plant,WA,,45.94,-119.2991,,BSk,,,,,
9017,McPhee Hydroelectric Plant,CO,,37.5752,-108.574,,Dfb,,,,,
9018,McSwain Hydroelectric Plant,CA,,37.5221,-120.3101,,Csa,,,,,
9019,Mcindoes Hydroelectric Plant,NH,,44.2603,-72.0592,,Dfb,,,,,
9020,Mechanic Falls Hydroelectric Plant,ME,,44.1112,-70.3907,,Dfb,,,,,
9021,Mechanicville Hydroelectric Station Hydroelectric Plant,NY,,42.8765,-73.6802,,Dfa,,,,,
9022,Medway Hydro Hydroelectric Plant,ME,,45.6072,-68.5453,,Dfb,,,,,
9023,Meldahl Hydroelectric Project Hydroelectric Plant,KY,,38.7914,-84.173,,Cfa,,,,,
9024,Melton Hill Hydroelectric Plant,TN,,35.8853,-84.3003,,Cfa,,,,,
9025,Menominee Mill Marinette Hydroelectric Plant,MI,,45.1069,-87.6378,,Dfb,,,,,
9026,Menomonie Hydroelectric Plant,WI,,44.8842,-91.9294,,Dfa,,,,,
9027,Merced Falls Hydroelectric Plant,CA,,37.523,-120.3299,,Csa,,,,,
9028,Merrill Hydroelectric Plant,WI,,45.1786,-89.685,,Dfb,,,,,
9029,Merwin Hydroelectric Plant,WA,,45.9567,-122.5544,,Csb,,,,,
9030,Messalonskee 2 (Oakland) Hydroelectric Plant,ME,,44.5485,-69.7104,,Dfb,,,,,
9031,Messalonskee 3 Hydroelectric Plant,ME,,44.5699,-69.6818,,Dfb,,,,,
9032,Messalonskee 5 Hydroelectric Plant,ME,,44.5344,-69.6522,,Dfb,,,,,
9033,Metropolitan Sewerage District Hydroelectric Plant,NC,,35.6497,-82.5992,,Cfb,,,,,
9034,Meyers Falls Hydroelectric Plant,WA,,48.5953,-118.0603,,Dsb,,,,,
9035,Michell Butte Power Project Hydroelectric Plant,OR,,43.7719,-117.155,,BSk,,,,,
9036,Michigamme Falls Hydroelectric Plant,MI,,45.9553,-88.1958,,Dfb,,,,,
9037,Middle Falls Hydro Hydroelectric Plant,NY,,43.0987,-73.5253,,Dfa,,,,,
9038,Middle Fork Hydroelectric Plant,CA,,39.0248,-120.5964,,Csa,,,,,
9039,Middle Fork Irrigation District Hydroelectric Plant,OR,,45.4807,-121.5998,,Csb,,,,,
9040,Middle Gorge Hydroelectric Plant,CA,,37.51,-118.5692,,Csb,,,,,
9041,Middlesex 2 Hydroelectric Plant,VT,,44.2924,-72.6824,,Dfb,,,,,
9042,Mile 28 Water Power Project Hydroelectric Plant,ID,,42.7401,-114.1612,,BSk,,,,,
9043,Milford Hydro Station Hydroelectric Plant,ME,,44.9421,-68.645,,Dfb,,,,,
9044,Mill C Hydroelectric Plant,NY,,44.6967,-73.6122,,Dfb,,,,,
9045,Mill Creek 3 Hydroelectric Plant,CA,,34.088,-117.0395,,Csb,,,,,
9046,Millers Ferry Hydroelectric Plant,AL,,32.1009,-87.3998,,Cfa,,,,,
9047,Millville Hydro Station Hydroelectric Plant,WV,,39.2731,-77.7844,,Cfa,,,,,
9048,Milner Hydro Hydroelectric Plant,ID,,42.5268,-114.0369,,BSk,,,,,
9049,Milstead Hydroelectric Plant,GA,,33.6894,-83.9903,,Cfa,,,,,
9050,Milton Hydroelectric Plant,VT,,44.6414,-73.1134,,Dfb,,,,,
9051,Milton Hydro Hydroelectric Plant,NH,,43.4031,-70.9865,,Dfb,,,,,
9052,Mine Falls Generating Station Hydroelectric Plant,NH,,42.7503,-71.5053,,Dfb,,,,,
9053,Minetto Hydroelectric Plant,NY,,43.4003,-76.4739,,Dfb,,,,,
9054,Minidoka Hydroelectric Plant,ID,,42.6699,-113.4832,,BSk,,,,,
9055,Mink Creek Hydro Hydroelectric Plant,ID,,42.2608,-111.6656,,Dfb,,,,,
9056,Mio Hydroelectric Plant,MI,,44.6611,-84.1317,,Dfb,,,,,
9057,Mission Hydroelectric Plant,NC,,35.0647,-83.9258,,Cfa,,,,,
9058,Mitchell Dam Hydroelectric Plant,AL,,32.806,-86.4449,,Cfa,,,,,
9059,Moccasin Hydroelectric Plant,CA,,37.8094,-120.2993,,Csa,,,,,
9060,Moccasin Low Head Hydro Project Hydroelectric Plant,CA,,37.8164,-120.312,,Csa,,,,,
9061,Mojave Siphon Hydroelectric Plant,CA,,34.3074,-117.3235,,Csb,,,,,
9062,Mongaup Hydroelectric Plant,NY,,41.5377,-74.7714,,Dfb,,,,,
9063,Monroe (NE) Hydroelectric Plant,NE,,41.4872,-97.6078,,Dfa,,,,,
9064,Monroe Street Hydroelectric Plant,WA,,47.6536,-117.4206,,Csb,,,,,
9065,Montgomery Creek Hydro Hydroelectric Plant,CA,,40.8468,-121.9564,,Csa,,,,,
9066,Monticello Dam Hydroelectric Plant,CA,,38.5131,-122.1044,,Csb,,,,,
9067,Moose River Hydroelectric Plant,NY,,43.6107,-75.3413,,Dfb,,,,,
9068,Mora Drop Hydroelectric Project Hydroelectric Plant,ID,,43.46,-116.4725,,BSk,,,,,
9069,Moretown Generating Station Hydroelectric Plant,VT,,44.2859,-72.7103,,Dfb,,,,,
9070,Morgan Falls Hydroelectric Plant,GA,,33.9684,-84.3827,,Cfa,,,,,
9071,Mormon Flat Hydroelectric Plant,AZ,,33.5536,-111.4431,,BSh,,,,,
9072,Morony Hydroelectric Plant,MT,,47.5817,-111.0609,,BSk,,,,,
9073,Morrisville Hydroelectric Plant,VT,,44.5618,-72.6024,,Dfb,,,,,
9074,Morrow Point Hydroelectric Plant,CO,,38.4518,-107.5393,,Dfb,,,,,
9075,Moshier Hydroelectric Plant,NY,,43.8719,-75.1364,,Dfb,,,,,
9076,Mossyrock Hydroelectric Plant,WA,,46.5347,-122.4247,,Csb,,,,,
9077,Mother Ann Lee Hydroelectric Plant,KY,,37.8297,-84.7247,,Cfa,,,,,
9078,Mottville Hydroelectric Plant,MI,,41.8056,-85.7505,,Dfa,,,,,
9079,Mount Elbert Hydroelectric Plant,CO,,39.0942,-106.3523,,Dfc,,,,,
9080,Mountain Island Hydroelectric Plant,NC,,35.3339,-80.9867,,Cfa,,,,,
9081,Moyie Springs Hydroelectric Plant,ID,,48.7339,-116.1752,,Dsb,,,,,
9082,Mt Ida Hydroelectric Hydroelectric Plant,NY,,42.7213,-73.6806,,Dfa,,,,,
9083,Muck Valley Hydroelectric Hydroelectric Plant,CA,,40.9764,-121.2558,,Csa,,,,,
9084,Muddy Run Hydroelectric Plant,PA,,39.8076,-76.2993,,Cfa,,,,,
9085,Murphys Hydroelectric Plant,CA,,38.1471,-120.4464,,Csa,,,,,
9086,Murray Hydroelectric Plant,AR,,34.7956,-92.3569,,Cfa,,,,,
9087,Mystic Hydroelectric Plant,MT,,45.2257,-109.7625,,Dfc,,,,,
9088,Nacimiento Hydro Project Hydroelectric Plant,CA,,35.7986,-120.8833,,Csb,,,,,
9089,Nacoochee Hydroelectric Plant,GA,,34.7553,-83.5011,,Cfa,,,,,
9090,Nantahala Hydroelectric Plant,NC,,35.2715,-83.6762,,Cfb,,,,,
9091,Narrows (AR) Hydroelectric Plant,AR,,34.1484,-93.7152,,Cfa,,,,,
9092,Narrows (NC) Hydroelectric Plant,NC,,35.4189,-80.0917,,Cfa,,,,,
9093,Narrows 2 Hydroelectric Plant,CA,,39.239,-121.2704,,Csa,,,,,
9094,Narrows PH Hydroelectric Plant,CA,,39.2364,-121.2717,,Csa,,,,,
9095,Navajo Dam Hydroelectric Plant,NM,,36.8061,-107.6131,,BSk,,,,,
9096,Neal Shoals Hydroelectric Plant,SC,,34.6642,-81.4486,,Cfa,,,,,
9097,Nelson Creek Hydroelectric Plant,CA,,41.0289,-121.8924,,Csa,,,,,
9098,Neversink Hydroelectric Plant,NY,,41.8194,-74.6358,,Dfb,,,,,
9099,New Badger Hydroelectric Plant,WI,,44.2772,-88.2678,,Dfb,,,,,
9100,New Hogan Power Plant Hydroelectric Plant,CA,,38.1496,-120.8149,,Csa,,,,,
9101,New Lahontan Hydroelectric Plant,NV,,39.4636,-119.0652,,BWk,,,,,
9102,New Martinsville Hannibal Hydro Hydroelectric Plant,WV,,39.6672,-80.8642,,Cfa,,,,,
9103,New Melones Hydroelectric Plant,CA,,37.9469,-120.5282,,Csa,,,,,
9104,New York State Dam Hydro Hydroelectric Plant,NY,,42.7818,-73.6961,,Dfa,,,,,
9105,Newcastle Hydroelectric Plant,CA,,38.8352,-121.093,,Csa,,,,,
9106,Newfound Hydroelectric Hydroelectric Plant,NH,,43.59,-71.733,,Dfb,,,,,
9107,Newhalem Hydroelectric Plant,WA,,48.6759,-121.2408,,Dsb,,,,,
9108,Newport Hydroelectric Plant,VT,,44.9376,-72.18,,Dfb,,,,,
9109,Newport Hydro Hydroelectric Plant,NY,,43.1853,-75.0169,,Dfb,,,,,
9110,Newport Hydro Station Hydroelectric Plant,VA,,38.5714,-78.5936,,Cfa,,,,,
9111,Niagara Hydroelectric Plant,VA,,37.2544,-79.8756,,Cfa,,,,,
9112,Niangua Hydroelectric Plant,MO,,37.9385,-92.8477,,Cfa,,,,,
9113,Nickajack Hydroelectric Plant,TN,,35.0017,-85.6218,,Cfa,,,,,
9114,Nimbus Hydroelectric Plant,CA,,38.6373,-121.2202,,Csa,,,,,
9115,Nine Mile Hydroelectric Plant,WA,,47.7697,-117.5372,,Csb,,,,,
9116,Ninth Street Hydropower Project Hydroelectric Plant,MI,,45.0717,-83.4381,,Dfb,,,,,
9117,Nolte Hydroelectric Plant,TX,,29.5376,-97.9321,,Cfa,,,,,
9118,Nooksack Hydro Hydroelectric Plant,WA,,48.9078,-121.8142,,Cfc,,,,,
9119,Norfolk Hydroelectric Plant,NY,,44.8053,-74.9975,,Dfb,,,,,
9120,Norfork Hydroelectric Plant,AR,,36.2491,-92.2401,,Cfa,,,,,
9121,Normanskill Hydro Project Hydroelectric Plant,NY,,42.7124,-73.9573,,Dfa,,,,,
9122,Norris Dam Hydroelectric Plant,TN,,36.2242,-84.0914,,Cfa,,,,,
9123,North Fork Hydroelectric Plant,OR,,45.2433,-122.2799,,Csb,,,,,
9124,North Fork Hydro Plant Hydroelectric Plant,CO,,39.4616,-105.677,,Dfc,,,,,
9125,North Gooding Main Hydro Hydroelectric Plant,ID,,43.0451,-114.5588,,BSk,,,,,
9126,North Gorham Hydroelectric Plant,ME,,43.8025,-70.4499,,Dfb,,,,,
9127,North Highlands Hydroelectric Plant,State,,32.4988,-84.9956,,Cfa,,,,,
9128,North Hollywood Hydroelectric Plant,CA,,34.1944,-118.3903,,Csb,,,,,
9129,North Platte Hydroelectric Plant,NE,,41.0864,-100.7594,,Dfa,,,,,
9130,Northfield Mountain Hydroelectric Plant,MA,,42.6107,-72.4716,,Dfb,,,,,
9131,Norway (IN) Hydroelectric Plant,IN,,40.7803,-86.76,,Cfa,,,,,
9132,Norway (MI) Hydroelectric Plant,MI,,45.7412,-87.8628,,Dfb,,,,,
9133,Norway Point Hydropower Project Hydroelectric Plant,MI,,45.1025,-83.5189,,Dfb,,,,,
9134,Norwood Hydroelectric Plant,NY,,44.7439,-75.0042,,Dfb,,,,,
9135,Notch Butte Hydro Hydroelectric Plant,ID,,42.9544,-114.4626,,BSk,,,,,
9136,Nottely Hydroelectric Plant,GA,,34.9592,-84.0876,,Cfa,,,,,
9137,Noxon Rapids Hydroelectric Plant,MT,,47.9605,-115.7336,,Csb,,,,,
9138,O'Shaughnessy Hydro Hydroelectric Plant,OH,,40.1533,-83.1267,,Cfa,,,,,
9139,ONeill Hydroelectric Plant,CA,,37.0987,-121.0477,,BSk,,,,,
9140,Oahe Hydroelectric Plant,SD,,44.4504,-100.3866,,Dwa,,,,,
9141,Oak Flat Hydroelectric Plant,CA,,40.0753,-121.1614,,Csb,,,,,
9142,Oak Grove Hydroelectric Plant,OR,,45.122,-122.0699,,Csb,,,,,
9143,Oakdale Hydroelectric Plant,IN,,40.6564,-86.7528,,Cfa,,,,,
9144,Oakdale Power Station Hydroelectric Plant,MA,,42.387,-71.8025,,Dfb,,,,,
9145,Ocoee 1 Hydroelectric Plant,TN,,35.0947,-84.6478,,Cfa,,,,,
9146,Ocoee 2 Hydroelectric Plant,TN,,35.0823,-84.4912,,Cfa,,,,,
9147,Ocoee 3 Hydroelectric Plant,TN,,35.075,-84.4833,,Cfa,,,,,
9148,Oconto Falls Lower Hydroelectric Plant,WI,,44.8719,-88.1439,,Dfb,,,,,
9149,Oconto Falls Upper Hydroelectric Plant,WI,,44.8764,-88.1475,,Dfb,,,,,
9150,Ogdensburg Hydroelectric Plant,NY,,44.7041,-75.487,,Dfb,,,,,
9151,Ohio Falls Hydroelectric Plant,KY,,38.2832,-85.7792,,Cfa,,,,,
9152,Old Hickory Hydroelectric Plant,TN,,36.2972,-86.6556,,Cfa,,,,,
9153,Oliver Dam Hydroelectric Plant,GA,,32.5163,-84.9969,,Cfa,,,,,
9154,Olsen Hydroelectric Plant,CA,,40.6705,-121.8906,,Csa,,,,,
9155,Oneida Hydroelectric Plant,ID,,42.2678,-111.7485,,Dfb,,,,,
9156,Opal Springs Hydro Hydroelectric Plant,OR,,44.49,-121.2988,,Csb,,,,,
9157,Orchard Avenue 1 Hydroelectric Plant,WA,,46.5964,-120.6775,,Csb,,,,,
9158,Orono B Hydroelectric Plant,ME,,44.8844,-68.6639,,Dfb,,,,,
9159,Orono Hydro Station Hydroelectric Plant,ME,,44.8803,-68.6647,,Dfb,,,,,
9160,Osage Dam Hydroelectric Plant,MO,,38.2044,-92.6239,,Cfa,,,,,
9161,Oswegatchie Hydroelectric Plant,NY,,44.27,-75.1992,,Dfb,,,,,
9162,Oswego Falls East Hydroelectric Plant,NY,,43.3161,-76.4153,,Dfb,,,,,
9163,Oswego Falls West Hydroelectric Plant,NY,,43.3156,-76.4172,,Dfb,,,,,
9164,Otis Hydro Hydroelectric Plant,ME,,44.4778,-70.2008,,Dfb,,,,,
9165,Ottauquechee Hydro Hydroelectric Plant,VT,,43.5933,-72.3506,,Dfb,,,,,
9166,Ottumwa City of Hydroelectric Plant,IA,,41.0163,-92.4149,,Dfa,,,,,
9167,Owyhee Dam Power Project Hydroelectric Plant,OR,,43.6416,-117.2437,,BSk,,,,,
9168,Oxbow (CA) Hydroelectric Plant,CA,,39.0034,-120.7467,,Csa,,,,,
9169,Oxbow (OR) Hydroelectric Plant,OR,,44.9716,-116.835,,Csa,,,,,
9170,Oxford Dam Hydroelectric Plant,NC,,35.8214,-81.1922,,Cfa,,,,,
9171,Ozark Hydroelectric Plant,AR,,35.4693,-93.8175,,Cfa,,,,,
9172,Ozark Beach Hydroelectric Plant,MO,,36.659,-93.1235,,Cfa,,,,,
9173,PEC Headworks Hydroelectric Plant,WA,,47.1596,-119.8963,,BSk,,,,,
9174,PHP 1 Hydroelectric Plant,OR,,45.4817,-122.0832,,Csb,,,,,
9175,PHP 2 Hydroelectric Plant,OR,,45.449,-122.1513,,Csb,,,,,
9176,Packwood Hydroelectric Plant,WA,,46.5958,-121.5694,,Csb,,,,,
9177,Paia Hydroelectric Plant Hydroelectric Plant,HI,,20.8867,-156.3378,,Ocean,,,,,
9178,Palisades Dam Hydroelectric Plant,ID,,43.3348,-111.2058,,Dfb,,,,,
9179,Pardee Hydroelectric Plant,CA,,38.2569,-120.8507,,Csa,,,,,
9180,Parishville Hydroelectric Plant,NY,,44.63,-74.8258,,Dfb,,,,,
9181,Park Mill Hydroelectric Plant,WI,,45.1058,-87.6514,,Dfb,,,,,
9182,Parker Hydroelectric Plant,CA,,37.4778,-120.4445,,Csa,,,,,
9183,Parker Dam Hydroelectric Plant,CA,,34.2953,-114.1402,,BWh,,,,,
9184,Parr Hydro Hydroelectric Plant,SC,,34.2613,-81.3309,,Cfa,,,,,
9185,Passaic Valley Water Commission Hydroelectric Plant,NJ,,40.8833,-74.23,,Cfa,,,,,
9186,Peavy Falls Hydroelectric Plant,MI,,45.9908,-88.2105,,Dfb,,,,,
9187,Pejepscot Hydroelectric Project Hydroelectric Plant,ME,,43.9574,-70.0242,,Dfb,,,,,
9188,Pelican Hydroelectric Plant,AK,,57.9572,-136.2201,,Cfc,,,,,
9189,Pelton Hydroelectric Plant,OR,,44.6944,-121.2314,,BSk,,,,,
9190,Pelzer Lower Hydroelectric Plant,SC,,34.6165,-82.4479,,Cfa,,,,,
9191,Pelzer Upper Hydroelectric Plant,SC,,34.6424,-82.4544,,Cfa,,,,,
9192,Pembroke Hydro Hydroelectric Plant,NH,,43.1304,-71.4536,,Dfb,,,,,
9193,Penacook Lower Falls Hydroelectric Plant,NH,,43.2858,-71.595,,Dfb,,,,,
9194,Penacook Upper Falls Hydro Hydroelectric Plant,NH,,43.2832,-71.6008,,Dfb,,,,,
9195,Pensacola Hydroelectric Plant,OK,,36.4675,-95.0414,,Cfa,,,,,
9196,Pepperell Hydro Power Plant Hydroelectric Plant,MA,,42.6689,-71.5756,,Dfa,,,,,
9197,Perris Hydroelectric Plant,CA,,33.8361,-117.1831,,Csa,,,,,
9198,Petenwell Hydroelectric Plant,WI,,44.0572,-90.0217,,Dfb,,,,,
9199,Peters Drive Plant Hydroelectric Plant,OR,,45.6676,-121.5485,,Csb,,,,,
9200,Peterson Hydroelectric Plant,VT,,44.6381,-73.1625,,Dfb,,,,,
9201,Philadlephia Hydroelectric Plant,NY,,44.1586,-75.7088,,Dfb,,,,,
9202,Philpott Lake Hydroelectric Plant,VA,,36.7803,-80.0281,,Cfa,,,,,
9203,Phoenix Hydroelectric Plant,CA,,38.0321,-120.3265,,Csa,,,,,
9204,Phoenix Hydro Project Hydroelectric Plant,NY,,43.2271,-76.3021,,Dfb,,,,,
9205,Pickwick Landing Dam Hydroelectric Plant,TN,,35.0683,-88.2494,,Cfa,,,,,
9206,Piedmont Hydro Power Project Hydroelectric Plant,SC,,34.702,-82.4621,,Cfa,,,,,
9207,Piercefield Hydroelectric Plant,NY,,44.2334,-74.5662,,Dfb,,,,,
9208,Pillager Hydroelectric Plant,MN,,46.316,-94.4849,,Dfb,,,,,
9209,Pilot Butte Hydroelectric Plant,WY,,43.219,-108.7877,,BSk,,,,,
9210,Pilot Knob Hydroelectric Plant,CA,,32.7366,-114.7139,,BWh,,,,,
9211,Pine Hydroelectric Plant,WI,,45.8275,-88.2483,,Dfb,,,,,
9212,Pine Flat Hydroelectric Plant,CA,,36.8326,-119.327,,Csa,,,,,
9213,Pine View Dam Hydroelectric Plant,UT,,41.2543,-111.8485,,Dsb,,,,,
9214,Piney Hydroelectric Plant,PA,,41.1921,-79.4335,,Cfb,,,,,
9215,Pinnacles Hydroelectric Plant,VA,,36.6669,-80.4479,,Cfb,,,,,
9216,Pioneer Hydroelectric Plant,UT,,41.2436,-111.9465,,Csa,,,,,
9217,Pit 1 Hydroelectric Plant,CA,,40.9908,-121.4982,,Csa,,,,,
9218,Pit 3 Hydroelectric Plant,CA,,40.9974,-121.7481,,Csa,,,,,
9219,Pit 4 Hydroelectric Plant,CA,,40.9864,-121.8494,,Csa,,,,,
9220,Pit 5 Hydroelectric Plant,CA,,40.9862,-121.9776,,Csa,,,,,
9221,Pit 6 Hydroelectric Plant,CA,,40.9226,-121.9929,,Csa,,,,,
9222,Pit 7 Hydroelectric Plant,CA,,40.8475,-121.9908,,Csa,,,,,
9223,Pittsfield Hydro Hydroelectric Plant,ME,,44.7214,-69.412,,Dfb,,,,,
9224,Pittsford Hydroelectric Plant,VT,,43.694,-72.955,,Dfb,,,,,
9225,Pleasant Valley Hydro Hydroelectric Plant,CA,,37.4142,-118.5239,,BSk,,,,,
9226,Poe Hydroelectric Plant,CA,,39.7229,-121.4698,,Csa,,,,,
9227,Point A Hydroelectric Plant,AL,,31.3611,-86.5183,,Cfa,,,,,
9228,Pole Hill Hydroelectric Plant,CO,,40.3651,-105.3251,,Dfb,,,,,
